id,year,quarter,month,period,date,pr_number,description,department,contact_person,assign_to,budget,budget_q1,budget_q2,budget_q3,budget_q4,source_method,status,supplier_details,supplier_rating,local_content_percentage,pr_approval_scope_input,approving_authority,planned,target_date,actual_project_start,sla,note,review_approval_scope_eval,floating,tender_submit_by_vendor,evaluation,award_approval,contract_and_po,pr_approval_scope_input_pd,review_approval_scope_eval_pd,floating_pd,tender_submit_by_vendor_pd,evaluation_pd,award_approval_pd,contract_and_po_pd,total_days_pd,review_approval_scope_eval_ad,floating_ad,tender_submit_by_vendor_ad,evaluation_ad,award_approval_ad,contract_and_po_ad,total_days_ad,review_approval_scope_eval_pd_sla,floating_pd_sla,tender_submit_by_vendor_pd_sla,evaluation_pd_sla,award_approval_pd_sla,contract_and_po_pd_sla,review_approval_scope_eval_ad_sla,floating_ad_sla,tender_submit_by_vendor_ad_sla,evaluation_ad_sla,award_approval_ad_sla,contract_and_po_ad_sla,review_approval_scope_eval_diff_sla,floating_diff_sla,tender_submit_by_vendor_diff_sla,evaluation_diff_sla,award_approval_diff_sla,contract_and_po_diff_sla,project_status,risk,duration,last_status_date,status_duration,status_sla,status_co,escalate_48h,ceo_escalation,detailed_description,business_justification,expected_outcomes,impact_if_delayed,special_requirements,requester_name,requester_email,requester_department,project_manager,finance_approver,technical_reviewer,supplier_name,supplier_category,supplier_country,supplier_payment_terms,supplier_delivery_time,supplier_quality_score,supplier_past_performance,currency,exchange_rate,budget_category,cost_center,tax_amount,total_cost_with_tax,priority_level,urgency,category,subcategory,tags,created_date,submitted_date,first_approval_date,final_approval_date,rejection_count,rejection_reason,last_modified_by,last_modified_date,delivery_status,expected_delivery_date,actual_delivery_date,delivery_location,milestone_1_date,milestone_2_date,completion_percentage,compliance_status,required_documents,documents_submitted,compliance_officer,regulatory_framework,audit_trail_url,contract_type,contract_duration_months,warranty_period_months,renewal_date,legal_review_status,on_time_delivery,budget_variance_percentage,quality_rating,customer_satisfaction,issues_reported
433,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0162,Equipment Purchase,Marketing,Robert Taylor,Team A,307358.88,70803.06,48869.05,99090.92,88595.83,RFQ,Completed,Supplier-123,A,47.2,2025-10-03,VP Operations,Yes,2025-11-28,2025-10-04,97,Project note for PR-2025-0162,8.0,11.0,18.0,6.0,4.0,2.0,8.0,8.0,11.0,18.0,6.0,4.0,2.0,49.0,8.0,12.0,17.0,6.0,6.0,1.0,50.0,7.0,11.0,28.0,17.0,7.0,3.0,10.0,9.0,15.0,18.0,5.0,7.0,-2.0,3.0,2.0,-12.0,1.0,-6.0,,None,129,2025-10-20,15,24,No,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0170,Marketing Campaign,R&D,Robert Taylor,Team F,406649.0,114748.93,137541.84,140464.84,13893.38,Framework Agreement,Pending,Supplier-738,B,90.5,2025-10-02,VP Operations,No,2025-11-08,2025-10-05,46,Project note for PR-2025-0170,6.0,8.0,27.0,11.0,8.0,4.0,6.0,6.0,8.0,27.0,11.0,8.0,4.0,64.0,10.0,15.0,29.0,9.0,9.0,7.0,79.0,9.0,19.0,19.0,12.0,8.0,3.0,9.0,20.0,19.0,15.0,12.0,6.0,1.0,-5.0,10.0,-6.0,-3.0,1.0,,High,50,2025-12-04,20,45,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0194,Consulting Services,Procurement,Robert Taylor,Team E,183331.52,43411.44,40671.61,59418.26,39830.2,Spot Buy,In Progress,Supplier-303,B,28.9,2025-10-04,VP Finance,No,2025-11-05,2025-10-07,80,Project note for PR-2025-0194,9.0,10.0,11.0,7.0,6.0,5.0,9.0,9.0,10.0,11.0,7.0,6.0,5.0,48.0,11.0,8.0,19.0,12.0,11.0,5.0,66.0,10.0,19.0,27.0,15.0,11.0,5.0,6.0,8.0,15.0,9.0,7.0,8.0,5.0,0.0,4.0,3.0,4.0,-3.0,,Critical,158,2025-10-17,29,41,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0196,Marketing Campaign,Legal,Emily Davis,Team B,448602.06,83597.14,67338.39,126544.43,171122.1,Spot Buy,On Hold,Supplier-429,A+,37.0,2025-10-05,CFO,No,2025-11-21,2025-10-15,42,Project note for PR-2025-0196,9.0,7.0,18.0,12.0,8.0,4.0,9.0,9.0,7.0,18.0,12.0,8.0,4.0,58.0,11.0,5.0,16.0,10.0,8.0,5.0,55.0,10.0,18.0,26.0,18.0,10.0,6.0,9.0,10.0,33.0,13.0,6.0,4.0,2.0,-5.0,-17.0,-3.0,2.0,1.0,,Critical,63,2025-12-04,28,39,Yes,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0256,Consulting Services,Sales,Emily Davis,Team C,206026.64,31041.51,65098.91,62340.98,47545.24,RFP,Pending,Supplier-771,A+,33.8,2025-10-02,CFO,Yes,2025-11-25,2025-10-12,113,Project note for PR-2025-0256,9.0,11.0,23.0,8.0,3.0,6.0,9.0,9.0,11.0,23.0,8.0,3.0,6.0,60.0,10.0,10.0,20.0,12.0,1.0,7.0,60.0,8.0,9.0,33.0,17.0,12.0,4.0,10.0,7.0,34.0,17.0,11.0,6.0,0.0,3.0,-14.0,-5.0,-10.0,1.0,,Critical,71,2025-11-20,16,43,Yes,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0272,Cloud Services Subscription,Sales,David Wilson,Team B,215314.55,57765.29,43001.47,47386.74,67161.05,Framework Agreement,In Progress,Supplier-331,A+,97.1,2025-10-04,Director Procurement,No,2025-11-11,2025-10-11,45,Project note for PR-2025-0272,5.0,8.0,24.0,7.0,7.0,4.0,5.0,5.0,8.0,24.0,7.0,7.0,4.0,55.0,3.0,15.0,22.0,9.0,6.0,7.0,62.0,12.0,10.0,29.0,11.0,6.0,10.0,7.0,8.0,25.0,11.0,5.0,9.0,-4.0,7.0,-3.0,-2.0,1.0,-2.0,,Critical,95,2025-10-28,25,34,No,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0304,Hardware Procurement,R&D,David Wilson,Team E,52749.05,17172.78,14924.84,12919.57,7731.86,Framework Agreement,In Progress,Supplier-619,B+,93.5,2025-10-03,CEO,No,2025-11-09,2025-10-04,50,Project note for PR-2025-0304,4.0,14.0,15.0,15.0,6.0,5.0,4.0,4.0,14.0,15.0,15.0,6.0,5.0,59.0,7.0,19.0,18.0,20.0,5.0,5.0,74.0,11.0,8.0,32.0,7.0,8.0,6.0,7.0,11.0,19.0,18.0,11.0,3.0,0.0,8.0,-1.0,2.0,-6.0,2.0,,Critical,125,2025-10-17,21,45,Yes,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0312,Consulting Services,Finance,Mary Rodriguez,Team D,128543.53,34937.34,28721.53,39415.49,25469.17,Tender,On Hold,Supplier-573,B+,39.7,2025-10-03,COO,Yes,2025-12-17,2025-10-05,61,Project note for PR-2025-0312,5.0,15.0,29.0,5.0,4.0,5.0,5.0,5.0,15.0,29.0,5.0,4.0,5.0,63.0,5.0,12.0,33.0,10.0,9.0,7.0,76.0,11.0,15.0,29.0,17.0,10.0,9.0,9.0,15.0,28.0,9.0,12.0,5.0,-4.0,-3.0,5.0,1.0,-3.0,2.0,,Critical,39,2025-10-28,7,39,No,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0344,Security Systems,HR,Michael Brown,Team F,207577.42,66965.15,59009.84,55892.79,25709.64,RFQ,In Progress,Supplier-452,C+,21.6,2025-10-02,CEO,Yes,2025-12-18,2025-10-10,110,Project note for PR-2025-0344,10.0,11.0,11.0,7.0,4.0,4.0,10.0,10.0,11.0,11.0,7.0,4.0,4.0,47.0,8.0,14.0,14.0,6.0,5.0,4.0,51.0,8.0,14.0,22.0,8.0,7.0,8.0,10.0,18.0,20.0,10.0,10.0,9.0,-2.0,-4.0,-6.0,-4.0,-5.0,-5.0,,Low,57,2025-11-18,22,22,No,Yes,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0362,Training Services,IT,Mary Rodriguez,Team D,262977.16,68078.09,66630.62,82171.75,46096.7,RFP,Pending,Supplier-786,C+,49.3,2025-10-02,VP Operations,No,2025-11-10,2025-10-12,33,Project note for PR-2025-0362,4.0,10.0,11.0,12.0,4.0,3.0,4.0,4.0,10.0,11.0,12.0,4.0,3.0,44.0,2.0,13.0,20.0,11.0,5.0,2.0,53.0,12.0,18.0,22.0,12.0,6.0,3.0,9.0,12.0,31.0,11.0,12.0,7.0,-7.0,1.0,-11.0,0.0,-7.0,-5.0,,Critical,81,2025-11-16,10,23,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0394,Facility Maintenance,IT,Lisa Anderson,Team E,102988.64,32884.47,23385.43,24384.41,22334.33,RFP,Completed,Supplier-954,A,29.4,2025-10-04,COO,Yes,2025-11-12,2025-10-09,57,Project note for PR-2025-0394,9.0,15.0,14.0,10.0,8.0,4.0,9.0,9.0,15.0,14.0,10.0,8.0,4.0,60.0,9.0,13.0,10.0,15.0,7.0,7.0,61.0,11.0,9.0,35.0,10.0,9.0,4.0,11.0,11.0,22.0,10.0,10.0,6.0,-2.0,2.0,-12.0,5.0,-3.0,1.0,,Medium,64,2025-12-04,14,34,Yes,No,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0432,Software License Renewal,HR,John Smith,Team E,447717.66,122983.73,129530.8,153020.9,42182.22,Tender,Cancelled,Supplier-431,A+,70.8,2025-10-03,VP Finance,No,2025-11-23,2025-10-12,111,Project note for PR-2025-0432,7.0,11.0,18.0,5.0,8.0,2.0,7.0,7.0,11.0,18.0,5.0,8.0,2.0,51.0,5.0,11.0,13.0,5.0,13.0,2.0,49.0,5.0,11.0,19.0,14.0,11.0,6.0,11.0,9.0,31.0,8.0,9.0,7.0,-6.0,2.0,-18.0,-3.0,4.0,-5.0,,High,99,2025-11-20,8,36,Yes,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0468,Cloud Services Subscription,Marketing,Robert Taylor,Team E,439651.16,132336.61,101483.11,147249.4,58582.04,Framework Agreement,Completed,Supplier-900,A,25.4,2025-10-04,CFO,No,2025-12-29,2025-10-06,96,Project note for PR-2025-0468,8.0,13.0,29.0,14.0,3.0,2.0,8.0,8.0,13.0,29.0,14.0,3.0,2.0,69.0,8.0,17.0,39.0,14.0,2.0,1.0,81.0,9.0,12.0,16.0,18.0,12.0,9.0,5.0,11.0,22.0,12.0,11.0,9.0,3.0,6.0,17.0,2.0,-9.0,-8.0,,Critical,38,2025-11-06,6,27,Yes,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0482,IT Infrastructure Upgrade,HR,Lisa Anderson,Team F,497155.56,153990.98,141414.48,90376.14,111373.94,Framework Agreement,On Hold,Supplier-118,A+,45.1,2025-10-06,COO,Yes,2026-01-01,2025-10-14,116,Project note for PR-2025-0482,3.0,12.0,25.0,9.0,8.0,7.0,3.0,3.0,12.0,25.0,9.0,8.0,7.0,64.0,5.0,13.0,35.0,7.0,8.0,7.0,75.0,6.0,14.0,17.0,11.0,11.0,4.0,10.0,18.0,22.0,16.0,9.0,9.0,-5.0,-5.0,13.0,-9.0,-1.0,-2.0,,Medium,154,2025-11-17,18,24,No,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0488,Professional Services,IT,Jennifer Martinez,Team C,467195.5,84978.53,137442.38,151134.6,93640.0,Tender,Cancelled,Supplier-767,C,31.3,2025-10-03,VP Operations,Yes,2025-11-17,2025-10-06,32,Project note for PR-2025-0488,4.0,9.0,10.0,6.0,9.0,6.0,4.0,4.0,9.0,10.0,6.0,9.0,6.0,44.0,5.0,9.0,10.0,8.0,11.0,6.0,49.0,8.0,11.0,30.0,17.0,6.0,5.0,5.0,19.0,30.0,12.0,10.0,4.0,0.0,-10.0,-20.0,-4.0,1.0,2.0,,None,114,2025-11-02,27,30,Yes,No,Under review - Additional information required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2025,Q4,October,2025-Q4,2025-10-01,PR-2025-0500,Facility Maintenance,Finance,Michael Brown,Team B,226707.0,67546.67,68734.94,72086.68,18338.71,Spot Buy,Under Review,Supplier-773,B+,91.9,2025-10-03,CFO,Yes,2025-11-08,2025-10-09,72,Project note for PR-2025-0500,8.0,15.0,11.0,15.0,8.0,5.0,8.0,8.0,15.0,11.0,15.0,8.0,5.0,62.0,6.0,17.0,10.0,14.0,13.0,8.0,68.0,8.0,15.0,23.0,18.0,9.0,7.0,5.0,11.0,26.0,15.0,8.0,4.0,1.0,6.0,-16.0,-1.0,5.0,4.0,,None,49,2025-11-07,7,29,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0012,Software License Renewal,Finance,John Smith,Team A,200540.03,56908.19,62092.9,59126.48,22412.46,RFP,Completed,Supplier-960,A+,57.4,2025-11-03,VP Operations,Yes,2026-01-11,2025-11-12,33,Project note for PR-2025-0012,9.0,14.0,28.0,15.0,3.0,2.0,9.0,9.0,14.0,28.0,15.0,3.0,2.0,71.0,13.0,13.0,37.0,15.0,1.0,3.0,82.0,11.0,12.0,21.0,14.0,10.0,8.0,11.0,11.0,28.0,11.0,6.0,10.0,2.0,2.0,9.0,4.0,-5.0,-7.0,,Medium,34,2026-01-08,22,21,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0018,Cloud Services Subscription,HR,Sarah Johnson,Team D,473144.84,147958.64,123026.8,114011.43,88147.96,RFQ,Approved,Supplier-422,A,40.2,2025-11-02,VP Finance,No,2026-01-20,2025-11-09,95,Project note for PR-2025-0018,3.0,15.0,27.0,12.0,9.0,2.0,3.0,3.0,15.0,27.0,12.0,9.0,2.0,68.0,4.0,20.0,33.0,17.0,14.0,1.0,89.0,8.0,11.0,32.0,9.0,9.0,10.0,12.0,8.0,15.0,17.0,8.0,5.0,-8.0,12.0,18.0,0.0,6.0,-4.0,,High,109,2025-12-24,5,37,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0030,IT Infrastructure Upgrade,Procurement,Mary Rodriguez,Team B,364629.5,102574.95,120790.28,118379.13,22885.13,Framework Agreement,On Hold,Supplier-441,A,26.5,2025-11-03,CEO,Yes,2026-01-30,2025-11-09,69,Project note for PR-2025-0030,9.0,7.0,29.0,6.0,7.0,6.0,9.0,9.0,7.0,29.0,6.0,7.0,6.0,64.0,13.0,14.0,34.0,6.0,6.0,8.0,81.0,10.0,7.0,26.0,11.0,7.0,6.0,10.0,19.0,30.0,10.0,8.0,5.0,3.0,-5.0,4.0,-4.0,-2.0,3.0,,Medium,69,2025-11-23,14,45,Yes,Yes,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0052,Facility Maintenance,Legal,Emily Davis,Team E,393506.66,87447.01,133337.55,115761.74,56960.35,Framework Agreement,Completed,Supplier-607,C,67.5,2025-11-03,VP Operations,Yes,2026-01-01,2025-11-05,47,Project note for PR-2025-0052,7.0,5.0,22.0,10.0,9.0,4.0,7.0,7.0,5.0,22.0,10.0,9.0,4.0,57.0,12.0,7.0,30.0,10.0,11.0,5.0,75.0,8.0,14.0,25.0,9.0,11.0,8.0,9.0,18.0,35.0,14.0,8.0,8.0,3.0,-11.0,-5.0,-4.0,3.0,-3.0,,Medium,126,2025-12-02,30,32,No,Yes,On track - No action needed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0072,Training Services,IT,William Garcia,Team B,330845.97,87477.21,80928.01,61021.21,101419.53,RFQ,Pending,Supplier-512,C,31.5,2025-11-06,VP Operations,No,2026-01-18,2025-11-13,34,Project note for PR-2025-0072,9.0,10.0,17.0,5.0,10.0,4.0,9.0,9.0,10.0,17.0,5.0,10.0,4.0,55.0,12.0,7.0,22.0,7.0,12.0,5.0,65.0,12.0,20.0,18.0,10.0,7.0,7.0,12.0,19.0,25.0,11.0,11.0,4.0,0.0,-12.0,-3.0,-4.0,1.0,1.0,,None,78,2025-12-21,11,33,No,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0160,Security Systems,IT,David Wilson,Team C,466207.44,115576.66,160680.48,146744.56,43205.74,RFP,Completed,Supplier-247,C,60.5,2025-11-05,VP Finance,Yes,2026-01-19,2025-11-13,46,Project note for PR-2025-0160,4.0,8.0,24.0,12.0,3.0,7.0,4.0,4.0,8.0,24.0,12.0,3.0,7.0,58.0,4.0,13.0,30.0,11.0,7.0,6.0,71.0,6.0,12.0,33.0,11.0,5.0,5.0,6.0,12.0,24.0,12.0,9.0,7.0,-2.0,1.0,6.0,-1.0,-2.0,-1.0,,None,154,2025-11-24,30,24,Yes,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0166,Hardware Procurement,IT,Lisa Anderson,Team E,343285.0,83527.19,76310.32,103604.9,79842.59,RFP,In Progress,Supplier-838,C+,38.0,2025-11-04,VP Operations,No,2026-01-31,2025-11-11,98,Project note for PR-2025-0166,10.0,10.0,10.0,11.0,6.0,4.0,10.0,10.0,10.0,10.0,11.0,6.0,4.0,51.0,9.0,16.0,5.0,12.0,10.0,3.0,55.0,8.0,10.0,20.0,12.0,9.0,4.0,6.0,7.0,30.0,13.0,5.0,8.0,3.0,9.0,-25.0,-1.0,5.0,-5.0,,Critical,94,2025-12-06,8,35,Yes,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0168,Security Systems,Procurement,Michael Brown,Team A,314216.94,58816.6,55784.36,49902.1,149713.88,Tender,Under Review,Supplier-230,A+,44.9,2025-11-05,VP Finance,Yes,2026-01-06,2025-11-11,69,Project note for PR-2025-0168,5.0,7.0,25.0,9.0,8.0,4.0,5.0,5.0,7.0,25.0,9.0,8.0,4.0,58.0,8.0,4.0,24.0,7.0,9.0,7.0,59.0,5.0,13.0,26.0,10.0,8.0,6.0,6.0,12.0,21.0,17.0,12.0,10.0,2.0,-8.0,3.0,-10.0,-3.0,-3.0,,Medium,114,2025-12-28,23,30,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0176,Facility Maintenance,Engineering,Emily Davis,Team B,43436.21,11279.76,8620.29,14768.47,8767.69,Direct Purchase,Completed,Supplier-243,A,57.7,2025-11-04,CFO,Yes,2026-01-26,2025-11-07,51,Project note for PR-2025-0176,3.0,14.0,13.0,7.0,7.0,2.0,3.0,3.0,14.0,13.0,7.0,7.0,2.0,46.0,7.0,13.0,10.0,5.0,9.0,2.0,46.0,12.0,12.0,20.0,10.0,5.0,6.0,12.0,18.0,16.0,17.0,6.0,9.0,-5.0,-5.0,-6.0,-12.0,3.0,-7.0,,Low,108,2025-12-15,6,39,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0186,Consulting Services,Sales,Lisa Anderson,Team D,409912.5,85821.21,79433.19,117233.41,127424.69,Tender,In Progress,Supplier-250,C+,68.1,2025-11-03,Director Procurement,No,2026-01-19,2025-11-04,106,Project note for PR-2025-0186,8.0,9.0,26.0,6.0,7.0,7.0,8.0,8.0,9.0,26.0,6.0,7.0,7.0,63.0,13.0,16.0,27.0,11.0,9.0,9.0,85.0,5.0,19.0,25.0,9.0,8.0,6.0,5.0,20.0,20.0,14.0,11.0,7.0,8.0,-4.0,7.0,-3.0,-2.0,2.0,,Medium,70,2025-11-15,22,32,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0188,Cloud Services Subscription,Finance,Michael Brown,Team E,330065.78,73758.02,57431.47,54965.0,143911.3,Spot Buy,Completed,Supplier-600,A+,71.3,2025-11-06,VP Operations,No,2025-12-20,2025-11-07,105,Project note for PR-2025-0188,10.0,9.0,13.0,14.0,5.0,5.0,10.0,10.0,9.0,13.0,14.0,5.0,5.0,56.0,15.0,16.0,21.0,16.0,5.0,4.0,77.0,10.0,8.0,32.0,9.0,11.0,3.0,11.0,15.0,32.0,15.0,12.0,4.0,4.0,1.0,-11.0,1.0,-7.0,0.0,,Low,162,2025-12-24,22,42,Yes,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0204,Consulting Services,R&D,Emily Davis,Team C,36789.11,8251.64,8639.72,7504.39,12393.36,Tender,Approved,Supplier-206,B+,26.2,2025-11-06,CEO,Yes,2026-01-24,2025-11-12,33,Project note for PR-2025-0204,6.0,9.0,15.0,13.0,4.0,2.0,6.0,6.0,9.0,15.0,13.0,4.0,2.0,49.0,7.0,15.0,10.0,15.0,5.0,5.0,57.0,8.0,17.0,16.0,10.0,9.0,4.0,5.0,16.0,30.0,7.0,5.0,8.0,2.0,-1.0,-20.0,8.0,0.0,-3.0,,Critical,53,2025-12-11,5,31,No,No,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0226,Hardware Procurement,Operations,William Garcia,Team D,40344.06,8072.72,6353.53,12102.69,13815.12,RFP,Under Review,Supplier-552,A,81.1,2025-11-06,VP Operations,No,2026-01-15,2025-11-07,52,Project note for PR-2025-0226,8.0,6.0,24.0,11.0,5.0,7.0,8.0,8.0,6.0,24.0,11.0,5.0,7.0,61.0,9.0,6.0,27.0,16.0,10.0,8.0,76.0,8.0,10.0,20.0,13.0,8.0,4.0,5.0,17.0,18.0,10.0,5.0,5.0,4.0,-11.0,9.0,6.0,5.0,3.0,,High,31,2025-12-10,29,33,Yes,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0230,Hardware Procurement,Marketing,John Smith,Team E,109741.92,19471.1,37881.56,21521.18,30868.08,Direct Purchase,In Progress,Supplier-859,C+,64.2,2025-11-02,COO,No,2025-12-25,2025-11-05,34,Project note for PR-2025-0230,6.0,12.0,30.0,12.0,4.0,2.0,6.0,6.0,12.0,30.0,12.0,4.0,2.0,66.0,11.0,9.0,33.0,14.0,8.0,3.0,78.0,6.0,7.0,23.0,16.0,11.0,10.0,5.0,20.0,27.0,13.0,12.0,3.0,6.0,-11.0,6.0,1.0,-4.0,0.0,,Medium,87,2025-11-28,17,25,No,Yes,Approved - Proceed as planned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0238,Consulting Services,Sales,Lisa Anderson,Team B,107300.75,34891.28,36500.13,34489.83,1419.51,Spot Buy,On Hold,Supplier-867,A+,37.1,2025-11-05,CEO,No,2025-12-09,2025-11-13,101,Project note for PR-2025-0238,6.0,7.0,11.0,11.0,7.0,6.0,6.0,6.0,7.0,11.0,11.0,7.0,6.0,48.0,10.0,14.0,13.0,14.0,12.0,9.0,72.0,7.0,11.0,22.0,11.0,12.0,10.0,11.0,16.0,26.0,15.0,12.0,7.0,-1.0,-2.0,-13.0,-1.0,0.0,2.0,,Low,54,2025-12-07,8,44,No,No,Escalated - Priority project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2025,Q4,November,2025-Q4,2025-11-01,PR-2025-0246,Software License Renewal,R&D,John Smith,Team F,497911.56,144819.02,101989.6,80385.53,170717.4,Tender,On Hold,Supplier-685,C,85.9,2025-11-05,Director Procurement,Yes,2026-01-12,2025-11-13,92,Project note for PR-2025-0246,5.0,12.0,30.0,13.0,4.0,2.0,5.0,5.0,12.0,30.0,13.0,4.0,2.0,66.0,8.0,9.0,29.0,13.0,4.0,1.0,64.0,11.0,20.0,18.0,7.0,12.0,3.0,10.0,8.0,32.0,11.0,8.0,3.0,-2.0,1.0,-3.0,2.0,-4.0,-2.0,,Medium,115,2026-01-05,15,42,Yes,No,Delayed - Resource allocation required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
